app_id,name,release_date,price_usd,discount_pct,is_discounted,is_free,review_score_pct,total_reviews,estimated_owners,peak_24h_players,steam_official_genres,steam_tags,steam_store_features,steam_developer,steam_publisher,steam_supported_os,steam_interface_languages,steam_subtitle_languages,steam_audio_languages,steam_minimum_ram_gb,steam_minimum_storage_gb,steam_metacritic_score,steam_dlc_count,steam_age_rating_system,steam_age_rating_value
236390,War Thunder,2013-08-15,0.0,0,0,1,76,1961,58830,50478,"[""Action"", ""Massively Multiplayer"", ""Simulation"", ""Free To Play""]","[""Free to Play"", ""Vehicular Combat"", ""Simulation"", ""Action"", ""Combat"", ""Flight"", ""World War II"", ""VR"", ""War"", ""Military"", ""Tanks"", ""Multiplayer"", ""Naval Combat"", ""Massively Multiplayer"", ""Modern"", ""Cold War"", ""Shooter"", ""Realistic"", ""Third Person"", ""Third-Person Shooter""]","[""Single-player"", ""Multi-player"", ""MMO"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""VR Supported"", ""Steam Trading Cards"", ""In-App Purchases"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Input API Support"", ""Remote Play on Phone"", ""Remote Play on Tablet""]","[""Gaijin Entertainment""]","[""Gaijin Network Ltd""]","[""Windows"", ""Mac"", ""Linux""]","[""English"", ""German"", ""French"", ""Italian"", ""Spanish - Spain"", ""Simplified Chinese"", ""Russian"", ""Japanese"", ""Polish"", ""Czech"", ""Turkish"", ""Portuguese - Portugal"", ""Korean"", ""Portuguese - Brazil"", ""Hungarian"", ""Ukrainian"", ""Traditional Chinese"", ""Romanian""]","[""English"", ""German"", ""French"", ""Italian"", ""Spanish - Spain"", ""Simplified Chinese"", ""Russian"", ""Japanese"", ""Polish"", ""Czech"", ""Turkish"", ""Portuguese - Portugal"", ""Korean"", ""Portuguese - Brazil"", ""Hungarian"", ""Ukrainian"", ""Traditional Chinese"", ""Romanian""]","[""English"", ""German"", ""French"", ""Italian"", ""Spanish - Spain"", ""Russian"", ""Japanese"", ""Polish"", ""Czech"", ""Turkish""]",4.0,70.0,81.0,35.0,ESRB,Teen
3472040,NBA 2K26,2025-09-04,19.99,75,1,0,74,12634,379020,0,"[""Sports""]","[""Sports"", ""Basketball"", ""Simulation"", ""3D"", ""Multiplayer"", ""eSports"", ""Controller"", ""Singleplayer"", ""Character Customization"", ""Management"", ""PvP"", ""Team-Based"", ""Online Co-Op"", ""Trading"", ""LGBTQ+"", ""Local Multiplayer"", ""Co-op"", ""Local Co-Op"", ""Gambling"", ""Immersive Sim""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Shared/Split Screen PvP"", ""Co-op"", ""Online Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Steam Achievements"", ""In-App Purchases"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Partial Controller Support"", ""Steam Cloud"", ""Remote Play Together"", ""Family Sharing""]","[""Visual Concepts""]","[""2K""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Simplified Chinese"", ""Traditional Chinese""]",[],"[""English""]",8.0,110.0,,4.0,ESRB,Everyone
1462040,FINAL FANTASY VII REMAKE INTERGRADE,2022-06-17,19.99,50,1,0,84,37281,1118430,761,"[""Action"", ""Adventure"", ""RPG""]","[""RPG"", ""Action RPG"", ""JRPG"", ""Singleplayer"", ""Action-Adventure"", ""Party-Based RPG"", ""Spectacle fighter"", ""Third Person"", ""Action"", ""Fantasy"", ""Controller"", ""Adventure"", ""3D"", ""Magic"", ""Story Rich"", ""3D Platformer"", ""Cinematic"", ""Realistic"", ""Sci-fi"", ""Great Soundtrack""]","[""Single-player"", ""Steam Achievements"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Partial Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Square Enix""]","[""Square Enix""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Spanish - Latin America"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Spanish - Latin America"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean""]","[""English"", ""French"", ""German"", ""Japanese""]",8.0,100.0,,5.0,ESRB,Teen
3240220,Grand Theft Auto V Enhanced,2025-03-04,19.79,56,1,0,89,152083,4562490,39502,"[""Action"", ""Adventure"", ""Racing""]","[""Open World"", ""Sexual Content"", ""Action"", ""Multiplayer"", ""Crime"", ""Shooter"", ""Third Person"", ""Adventure"", ""First-Person"", ""Automobile Sim"", ""Racing"", ""Sandbox"", ""Third-Person Shooter"", ""Funny"", ""Moddable"", ""Atmospheric"", ""Co-op"", ""PvP"", ""Comedy"", ""Nudity""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""In-App Purchases"", ""DualSense Controller Support"", ""Partial Controller Support"", ""Remote Play on Phone"", ""Remote Play on Tablet""]","[""Rockstar North""]","[""Rockstar Games""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English""]",8.0,105.0,,0.0,ESRB,Mature 17+
1149460,ICARUS,2021-12-03,11.89,66,1,0,77,49598,1487940,1492,"[""Action"", ""Adventure"", ""Simulation""]","[""Survival"", ""Open World Survival Craft"", ""Multiplayer"", ""Base Building"", ""Online Co-Op"", ""Crafting"", ""Open World"", ""Exploration"", ""Building"", ""Co-op"", ""PvE"", ""First-Person"", ""Space"", ""Realistic"", ""Sandbox"", ""Third Person"", ""Mining"", ""Adventure"", ""Nature"", ""Science""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Steam Trading Cards"", ""Steam Cloud"", ""Family Sharing""]","[""RocketWerkz""]","[""RocketWerkz""]","[""Windows""]","[""English"", ""French"", ""German"", ""Portuguese - Brazil"", ""Russian"", ""Spanish - Latin America"", ""Japanese"", ""Korean"", ""Simplified Chinese"", ""Traditional Chinese""]","[""English"", ""French"", ""German"", ""Portuguese - Brazil"", ""Russian"", ""Spanish - Latin America"", ""Japanese"", ""Korean"", ""Simplified Chinese"", ""Traditional Chinese""]","[""English""]",16.0,70.0,,20.0,DEJUS,10
2975950,Solasta II,2026-03-12,35.99,10,1,0,73,1277,38310,0,"[""Adventure"", ""Indie"", ""RPG"", ""Strategy"", ""Early Access""]","[""Early Access"", ""CRPG"", ""Adventure"", ""Singleplayer"", ""Party-Based RPG"", ""Choices Matter"", ""Class-Based"", ""Fantasy"", ""RPG"", ""Strategy"", ""Story Rich"", ""Turn-Based Strategy"", ""Character Customization"", ""Top-Down"", ""Controller"", ""Co-op Campaign"", ""Combat"", ""Strategy RPG"", ""Team-Based"", ""Dragons""]","[""Single-player"", ""Full controller support"", ""Family Sharing""]","[""Tactical Adventures""]","[""Tactical Adventures"", ""Kepler Interactive""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese""]","[""English""]",16.0,40.0,,1.0,DEJUS,14
1086940,Baldur's Gate 3,2023-08-03,59.99,0,0,0,94,730296,21908880,54771,"[""Adventure"", ""RPG"", ""Strategy""]","[""RPG"", ""Character Customization"", ""Choices Matter"", ""Turn-Based Combat"", ""Story Rich"", ""Sexual Content"", ""CRPG"", ""Fantasy"", ""Adventure"", ""Romance"", ""Online Co-Op"", ""Multiplayer"", ""Strategy"", ""Singleplayer"", ""Nudity"", ""Co-op Campaign"", ""Class-Based"", ""Dark Fantasy"", ""Combat"", ""LGBTQ+""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""LAN Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Remote Play on TV"", ""Remote Play Together"", ""Family Sharing""]","[""Larian Studios""]","[""Larian Studios""]","[""Windows"", ""Mac""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Turkish"", ""Portuguese - Brazil"", ""Italian"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Ukrainian"", ""Korean"", ""Japanese""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Turkish"", ""Portuguese - Brazil"", ""Italian"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Ukrainian"", ""Korean"", ""Japanese""]","[""English""]",8.0,150.0,96.0,2.0,ESRB,Mature 17+
3564740,Where Winds Meet,2025-11-14,0.0,0,0,1,79,0,0,0,"[""Action"", ""Adventure"", ""RPG"", ""Free To Play""]","[""Open World"", ""Free to Play"", ""Multiplayer"", ""Souls-like"", ""Action RPG"", ""Singleplayer"", ""Character Customization"", ""Action-Adventure"", ""Adventure"", ""Martial Arts"", ""Fantasy"", ""Atmospheric"", ""Story Rich"", ""MMORPG"", ""Online Co-Op"", ""Wuxia"", ""Co-op"", ""Action"", ""Third Person"", ""Spectacle fighter""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""In-App Purchases"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Family Sharing""]","[""Everstone Studio""]","[""NetEase Games""]","[""Windows""]","[""English"", ""Japanese"", ""Simplified Chinese"", ""Traditional Chinese"", ""Korean"", ""French"", ""German"", ""Spanish - Latin America"", ""Portuguese - Brazil"", ""Thai"", ""Vietnamese"", ""Russian""]","[""English"", ""Japanese"", ""Simplified Chinese"", ""Traditional Chinese"", ""Korean"", ""French"", ""German"", ""Spanish - Latin America"", ""Portuguese - Brazil"", ""Thai"", ""Vietnamese"", ""Russian""]","[""English"", ""Simplified Chinese"", ""Traditional Chinese""]",16.0,130.0,,0.0,USK,12
252490,Rust,2018-02-08,39.99,0,0,0,84,1116689,33500670,143870,"[""Action"", ""Adventure"", ""Indie"", ""Massively Multiplayer"", ""RPG""]","[""Survival"", ""Crafting"", ""Multiplayer"", ""Open World"", ""Open World Survival Craft"", ""Building"", ""PvP"", ""Sandbox"", ""Adventure"", ""First-Person"", ""Action"", ""Nudity"", ""FPS"", ""Shooter"", ""Co-op"", ""Online Co-Op"", ""Indie"", ""Post-apocalyptic"", ""Early Access"", ""Simulation""]","[""Multi-player"", ""MMO"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Steam Trading Cards"", ""Steam Workshop"", ""In-App Purchases"", ""Valve Anti-Cheat enabled"", ""Stats"", ""Remote Play on Tablet""]","[""Facepunch Studios""]","[""Facepunch Studios""]","[""Windows"", ""Mac""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Ukrainian"", ""Polish"", ""Portuguese - Portugal"", ""Turkish"", ""Arabic"", ""Czech"", ""Danish"", ""Dutch"", ""Finnish"", ""Greek"", ""Norwegian"", ""Portuguese - Brazil"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese"", ""Vietnamese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Ukrainian"", ""Polish"", ""Portuguese - Portugal"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Ukrainian"", ""Polish"", ""Portuguese - Portugal"", ""Turkish""]",12.0,45.0,69.0,5.0,DEJUS,18
381210,Dead by Daylight,2016-06-14,19.99,0,0,0,79,647076,19412280,44886,"[""Action""]","[""Horror"", ""Multiplayer"", ""Survival Horror"", ""Gore"", ""Online Co-Op"", ""Co-op"", ""Survival"", ""Team-Based"", ""Third Person"", ""Stealth"", ""Violent"", ""First-Person"", ""Psychological Horror"", ""Action"", ""Atmospheric"", ""Strategy"", ""Comedy"", ""Difficult"", ""Sexual Content"", ""LGBTQ+""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Input API Support"", ""Steam Cloud"", ""Remote Play on Phone"", ""Remote Play on Tablet"", ""Remote Play on TV"", ""Family Sharing""]","[""Behaviour Interactive Inc.""]","[""Behaviour Interactive Inc.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Russian"", ""Simplified Chinese"", ""Portuguese - Brazil"", ""Thai"", ""Traditional Chinese"", ""Japanese"", ""Korean"", ""Polish"", ""Spanish - Latin America"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Russian"", ""Simplified Chinese"", ""Portuguese - Brazil"", ""Thai"", ""Traditional Chinese"", ""Japanese"", ""Korean"", ""Polish"", ""Spanish - Latin America"", ""Turkish""]","[""English"", ""French"", ""Japanese""]",8.0,50.0,,38.0,ESRB,Mature 17+
686060,Mewgenics,2026-02-10,29.99,0,0,0,91,36152,1084560,0,"[""Adventure"", ""Indie"", ""RPG"", ""Simulation"", ""Strategy""]","[""Turn-Based Tactics"", ""Roguelite"", ""Cats"", ""Dark Humor"", ""Turn-Based Strategy"", ""Turn-Based Combat"", ""RPG"", ""Funny"", ""Cute"", ""2D"", ""Comic Book"", ""Cartoony"", ""Horror"", ""Surreal"", ""Post-apocalyptic"", ""Choices Matter"", ""Nonlinear"", ""Great Soundtrack"", ""Tactical"", ""Magic""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Edmund McMillen"", ""Tyler Glaiel""]","[""Edmund McMillen"", ""Tyler Glaiel""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Portuguese - Brazil""]",[],[],8.0,6.0,88.0,1.0,DEJUS,14
2833580,BRAVELY DEFAULT FLYING FAIRY HD Remaster,2026-03-12,31.99,20,1,0,97,205,6150,0,"[""RPG""]","[""RPG"", ""Violent"", ""JRPG"", ""Fantasy"", ""Turn-Based"", ""Anime"", ""Party-Based RPG"", ""Class-Based"", ""Singleplayer"", ""Emotional"", ""Story Rich"", ""Medieval"", ""2.5D"", ""Top-Down"", ""Turn-Based Tactics"", ""Controller"", ""Minigames"", ""Great Soundtrack"", ""Character Customization""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Square Enix"", ""Cattle Call Inc.""]","[""Square Enix""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean""]","[""English"", ""Japanese""]",8.0,10.0,,0.0,ESRB,Teen
1158310,Crusader Kings III,2020-09-01,14.99,70,1,0,85,91953,2758590,14302,"[""RPG"", ""Simulation"", ""Strategy""]","[""Strategy"", ""Medieval"", ""Grand Strategy"", ""Simulation"", ""RPG"", ""Historical"", ""Management"", ""Character Customization"", ""Life Sim"", ""Sandbox"", ""Choices Matter"", ""RTS"", ""War"", ""Singleplayer"", ""Economy"", ""Political"", ""Multiplayer"", ""Moddable"", ""4X"", ""Real-Time with Pause""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Steam Achievements"", ""Steam Trading Cards"", ""Steam Workshop"", ""Steam Cloud"", ""Remote Play on Tablet"", ""Family Sharing""]","[""Paradox Development Studio""]","[""Paradox Interactive""]","[""Windows"", ""Mac"", ""Linux""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Russian"", ""Simplified Chinese"", ""Korean"", ""Polish"", ""Japanese""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Russian"", ""Simplified Chinese"", ""Korean"", ""Polish"", ""Japanese""]","[""English""]",8.0,20.0,91.0,33.0,PEGI,12
3164500,Schedule I,2025-03-24,19.99,0,0,0,96,259648,7789440,22757,"[""Action"", ""Indie"", ""Simulation"", ""Strategy"", ""Early Access""]","[""Simulation"", ""Crime"", ""Co-op"", ""Management"", ""Multiplayer"", ""Open World"", ""First-Person"", ""Crafting"", ""Automation"", ""Base Building"", ""Action"", ""Building"", ""Stealth"", ""Strategy"", ""Character Customization"", ""Driving"", ""Shooter"", ""Early Access"", ""FPS"", ""Indie""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Steam Cloud"", ""Family Sharing""]","[""TVGS""]","[""TVGS""]","[""Windows""]","[""English""]",[],"[""English""]",8.0,8.0,,0.0,DEJUS,16
3717070,WWE 2K26,2026-03-12,69.99,0,0,0,49,844,25320,0,"[""Simulation"", ""Sports""]","[""Simulation"", ""Sports"", ""3D Fighter"", ""Wrestling"", ""Sandbox"", ""Multiplayer"", ""Character Customization"", ""Fighting""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Shared/Split Screen PvP"", ""Co-op"", ""Online Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Steam Achievements"", ""In-App Purchases"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Partial Controller Support"", ""Steam Cloud"", ""Remote Play Together""]","[""Visual Concepts""]","[""2K""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic""]","[""English""]",16.0,120.0,,10.0,ESRB,Teen
376210,The Isle,2015-12-01,19.99,0,0,0,79,98271,2948130,5946,"[""Action"", ""Adventure"", ""Indie"", ""Massively Multiplayer"", ""Simulation"", ""Early Access""]","[""Dinosaurs"", ""Survival"", ""Open World"", ""Multiplayer"", ""Simulation"", ""Hunting"", ""Realistic"", ""Massively Multiplayer"", ""Adventure"", ""Horror"", ""Early Access"", ""Action"", ""Third Person"", ""Co-op"", ""Sandbox"", ""Walking Simulator"", ""RPG"", ""Strategy"", ""Team-Based"", ""Indie""]","[""Multi-player"", ""MMO"", ""PvP"", ""Online PvP"", ""Partial Controller Support"", ""Valve Anti-Cheat enabled""]","[""Afterthought LLC""]","[""Afterthought LLC""]","[""Windows""]","[""English""]",[],"[""English""]",8.0,25.0,,0.0,DEJUS,16
1062090,Timberborn,2026-03-12,27.99,20,1,0,96,34389,1031670,3884,"[""Indie"", ""Simulation"", ""Strategy""]","[""City Builder"", ""Colony Sim"", ""Voxel"", ""Sandbox"", ""Automation"", ""Nature"", ""Building"", ""Management"", ""Base Building"", ""Survival"", ""Strategy"", ""Physics"", ""Science"", ""Farming Sim"", ""Simulation"", ""3D"", ""Post-apocalyptic"", ""Stylized"", ""Level Editor"", ""Resource Management""]","[""Single-player"", ""Steam Achievements"", ""Steam Workshop"", ""Steam Cloud"", ""Includes level editor"", ""Family Sharing""]","[""Mechanistry""]","[""Mechanistry""]","[""Windows"", ""Mac""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Italian"", ""Japanese"", ""Korean"", ""Ukrainian"", ""Thai"", ""Traditional Chinese"", ""Turkish""]",[],[],8.0,3.0,85.0,1.0,DEJUS,10
2050650,Resident Evil 4,2023-03-23,39.99,0,0,0,95,152313,4569390,3748,"[""Action"", ""Adventure""]","[""Horror"", ""Action"", ""Survival Horror"", ""Third-Person Shooter"", ""Singleplayer"", ""Zombies"", ""Story Rich"", ""Survival"", ""Remake"", ""Dark"", ""Cinematic"", ""Gore"", ""Third Person"", ""Realistic"", ""VR"", ""Resource Management"", ""Adventure"", ""Action-Adventure"", ""Violent"", ""Psychological Horror""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Cloud"", ""HDR available"", ""Family Sharing""]","[""CAPCOM Co., Ltd.""]","[""CAPCOM Co., Ltd.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Spanish - Latin America"", ""Polish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Spanish - Latin America"", ""Polish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America""]",8.0,,91.0,27.0,PEGI,18
2344520,Diablo® IV,2023-10-17,49.99,0,0,0,76,49403,1482090,8835,"[""Action"", ""Adventure"", ""Casual"", ""Massively Multiplayer"", ""RPG""]","[""Action RPG"", ""Hack and Slash"", ""Loot"", ""Isometric"", ""RPG"", ""Online Co-Op"", ""Dungeon Crawler"", ""Multiplayer"", ""Co-op"", ""Singleplayer"", ""PvE"", ""Demons"", ""Dark"", ""Fantasy"", ""Character Customization"", ""Dark Fantasy"", ""Gore"", ""MMORPG"", ""Story Rich"", ""Exploration""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""In-App Purchases"", ""Narrated Game Menus"", ""DualShock Controller Support"", ""DualSense Controller Support""]","[""Blizzard Entertainment, Inc.""]","[""Blizzard Entertainment, Inc.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Simplified Chinese"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Simplified Chinese"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Simplified Chinese""]",8.0,90.0,,3.0,ESRB,Mature 17+
